studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,notes
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704726,IL23-2956,IL23-2956,subplot,736554,B4I_2025_AL_1379_subplot_1,1,1,1379,10,22,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704726,IL23-2956,IL23-2956,subplot,736555,B4I_2025_AL_1379_subplot_2,1,1,1379,10,22,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704726,IL23-2956,IL23-2956,subplot,736556,B4I_2025_AL_1379_subplot_3,1,1,1379,10,22,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704654,IL23-1613,IL23-1613,plot,733771,B4I_2025_AL_1380,1,1,1380,9,21,test,,733439,NDP170031G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704654,IL23-1613,IL23-1613,subplot,736308,B4I_2025_AL_1380_subplot_1,1,1,1380,9,21,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704654,IL23-1613,IL23-1613,subplot,736309,B4I_2025_AL_1380_subplot_2,1,1,1380,9,21,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704654,IL23-1613,IL23-1613,subplot,736310,B4I_2025_AL_1380_subplot_3,1,1,1380,9,21,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733849,B4I_2025_AL_1381,1,1,1381,10,20,test,,"733,490,733,490,733,000","NDP250033Y,NDP250033Y,NDP250033Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704672,IL23-875,IL23-875,subplot,735798,B4I_2025_AL_1381_subplot_1,1,1,1381,10,20,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704672,IL23-875,IL23-875,subplot,735799,B4I_2025_AL_1381_subplot_2,1,1,1381,10,20,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704672,IL23-875,IL23-875,subplot,735800,B4I_2025_AL_1381_subplot_3,1,1,1381,10,20,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704643,IL23-4835,IL23-4835,plot,733874,B4I_2025_AL_1382,1,1,1382,10,19,test,,733373,NDP121714R,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704643,IL23-4835,IL23-4835,subplot,736131,B4I_2025_AL_1382_subplot_1,1,1,1382,10,19,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704643,IL23-4835,IL23-4835,subplot,736132,B4I_2025_AL_1382_subplot_2,1,1,1382,10,19,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704643,IL23-4835,IL23-4835,subplot,736133,B4I_2025_AL_1382_subplot_3,1,1,1382,10,19,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733859,B4I_2025_AL_1383,1,1,1383,10,18,test,,"733,402,733,402,733,000","NDP250032Y,NDP250032Y,NDP250032Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704582,IL23-1842,IL23-1842,subplot,736488,B4I_2025_AL_1383_subplot_1,1,1,1383,10,18,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704582,IL23-1842,IL23-1842,subplot,736489,B4I_2025_AL_1383_subplot_2,1,1,1383,10,18,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704582,IL23-1842,IL23-1842,subplot,736490,B4I_2025_AL_1383_subplot_3,1,1,1383,10,18,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704766,IL23-512,IL23-512,plot,733905,B4I_2025_AL_1384,1,1,1384,10,17,test,,733509,NDP250101Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704766,IL23-512,IL23-512,subplot,736053,B4I_2025_AL_1384_subplot_1,1,1,1384,10,17,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704766,IL23-512,IL23-512,subplot,736054,B4I_2025_AL_1384_subplot_2,1,1,1384,10,17,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704766,IL23-512,IL23-512,subplot,736055,B4I_2025_AL_1384_subplot_3,1,1,1384,10,17,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704900,IL23-247,IL23-247,plot,733561,B4I_2025_AL_1385,1,1,1385,10,16,test,,733360,NDP150338Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704900,IL23-247,IL23-247,subplot,736296,B4I_2025_AL_1385_subplot_1,1,1,1385,10,16,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704900,IL23-247,IL23-247,subplot,736297,B4I_2025_AL_1385_subplot_2,1,1,1385,10,16,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704900,IL23-247,IL23-247,subplot,736298,B4I_2025_AL_1385_subplot_3,1,1,1385,10,16,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704479,IL23-1410,IL23-1410,plot,733765,B4I_2025_AL_1386,1,1,1386,10,15,test,,733315,NDP250097Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704479,IL23-1410,IL23-1410,subplot,735687,B4I_2025_AL_1386_subplot_1,1,1,1386,10,15,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704479,IL23-1410,IL23-1410,subplot,735688,B4I_2025_AL_1386_subplot_2,1,1,1386,10,15,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704479,IL23-1410,IL23-1410,subplot,735689,B4I_2025_AL_1386_subplot_3,1,1,1386,10,15,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733746,B4I_2025_AL_1387,1,1,1387,10,14,test,,"733,508,733,508,733,000","NDP250152Y,NDP250152Y,NDP250152Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704902,IL23-4079,IL23-4079,subplot,736089,B4I_2025_AL_1387_subplot_1,1,1,1387,10,14,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704902,IL23-4079,IL23-4079,subplot,736090,B4I_2025_AL_1387_subplot_2,1,1,1387,10,14,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704902,IL23-4079,IL23-4079,subplot,736091,B4I_2025_AL_1387_subplot_3,1,1,1387,10,14,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733814,B4I_2025_AL_1388,1,1,1388,10,13,test,,"733,309,733,309,733,000","NDP170099G,NDP170099G,NDP170099G",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704886,IL23-923,IL23-923,subplot,735999,B4I_2025_AL_1388_subplot_1,1,1,1388,10,13,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704886,IL23-923,IL23-923,subplot,736000,B4I_2025_AL_1388_subplot_2,1,1,1388,10,13,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704886,IL23-923,IL23-923,subplot,736001,B4I_2025_AL_1388_subplot_3,1,1,1388,10,13,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733682,B4I_2025_AL_1389,1,1,1389,10,12,test,,"733,366,733,366,733,000","NDP160129G,NDP160129G,NDP160129G",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704870,IL23-913,IL23-913,subplot,736539,B4I_2025_AL_1389_subplot_1,1,1,1389,10,12,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704870,IL23-913,IL23-913,subplot,736540,B4I_2025_AL_1389_subplot_2,1,1,1389,10,12,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704870,IL23-913,IL23-913,subplot,736541,B4I_2025_AL_1389_subplot_3,1,1,1389,10,12,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704751,IL23-971,IL23-971,plot,733564,B4I_2025_AL_1390,1,1,1390,10,11,test,,733471,NDP250072Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704751,IL23-971,IL23-971,subplot,736230,B4I_2025_AL_1390_subplot_1,1,1,1390,10,11,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704751,IL23-971,IL23-971,subplot,736231,B4I_2025_AL_1390_subplot_2,1,1,1390,10,11,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704751,IL23-971,IL23-971,subplot,736232,B4I_2025_AL_1390_subplot_3,1,1,1390,10,11,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",530955,IL21-8143,,plot,733641,B4I_2025_AL_1391,1,1,1391,10,10,test,,733502,NDP170336G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",530955,IL21-8143,,subplot,736050,B4I_2025_AL_1391_subplot_1,1,1,1391,10,10,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",530955,IL21-8143,,subplot,736051,B4I_2025_AL_1391_subplot_2,1,1,1391,10,10,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",530955,IL21-8143,,subplot,736052,B4I_2025_AL_1391_subplot_3,1,1,1391,10,10,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733669,B4I_2025_AL_1392,1,1,1392,10,9,test,,"733,472,733,472,733,000","NDP250048Y,NDP250048Y,NDP250048Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704672,IL23-875,IL23-875,subplot,736392,B4I_2025_AL_1392_subplot_1,1,1,1392,10,9,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704672,IL23-875,IL23-875,subplot,736393,B4I_2025_AL_1392_subplot_2,1,1,1392,10,9,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704672,IL23-875,IL23-875,subplot,736394,B4I_2025_AL_1392_subplot_3,1,1,1392,10,9,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733655,B4I_2025_AL_1393,1,1,1393,10,8,test,,"733,284,733,284,733,000","NDP250173Y,NDP250173Y,NDP250173Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",507789,IL19-6345,19-6345,subplot,736671,B4I_2025_AL_1393_subplot_1,1,1,1393,10,8,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",507789,IL19-6345,19-6345,subplot,736672,B4I_2025_AL_1393_subplot_2,1,1,1393,10,8,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",507789,IL19-6345,19-6345,subplot,736673,B4I_2025_AL_1393_subplot_3,1,1,1393,10,8,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704710,IL23-4252,IL23-4252,plot,733708,B4I_2025_AL_1394,1,1,1394,10,7,test,,733497,NDP250042Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704710,IL23-4252,IL23-4252,subplot,735792,B4I_2025_AL_1394_subplot_1,1,1,1394,10,7,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704710,IL23-4252,IL23-4252,subplot,735793,B4I_2025_AL_1394_subplot_2,1,1,1394,10,7,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704710,IL23-4252,IL23-4252,subplot,735794,B4I_2025_AL_1394_subplot_3,1,1,1394,10,7,test,,,,,
