Year,Entry,Range,Column,Rep,Sub-Plot,OAT,PEA,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|timepoint 1|COMP:0000114,Pea Plant Establishment - plants/ft2|CO_xxx:0003011,Pea Plant Height - cm|timepoint 1|COMP:0000122,Plant height - cm|timepoint 2|COMP:0000115,Pea Plant Height - cm|timepoint 2|COMP:0000123,Plant height - cm|timepoint 3|COMP:0000116,Pea Plant Height - cm|timepoint 3|COMP:0000124,Plant height - cm|timepoint 4|COMP:0000117,Pea Plant Height - cm|timepoint 4|COMP:0000125,plot_subplot
2025,97,14,2,1,3,PLIL21-4039-200865753,PLNDP120083Y,7,19,7,22,69,58,70,68,75,63,2097_1
2025,97,14,2,1,3,PLIL21-4039-200865753,PLNDP120083Y,7,19,7,22,69,58,70,68,75,63,2097_2
2025,97,14,2,1,3,PLIL21-4039-200865753,PLNDP120083Y,7,19,7,22,69,58,70,68,75,63,2097_3
2025,98,14,3,1,1,PLIL20-8446-201774426,PLNDP250150G,11,21,6,18,44,47,76,76,30,34,2098_2
2025,98,14,3,1,1,PLIL20-8446-201774426,PLNDP250150G,11,21,6,18,44,47,76,76,30,34,2098_3
2025,98,14,3,1,1,PLIL20-8446-201774426,PLNDP250150G,11,21,6,18,44,47,76,76,30,34,2098_1
2025,98,14,3,1,2,PLIL20-8446-201774426,PLNDP250150G,12,15,5,13,57,66,68,73,40,52,2098_2
2025,98,14,3,1,2,PLIL20-8446-201774426,PLNDP250150G,12,15,5,13,57,66,68,73,40,52,2098_3
2025,98,14,3,1,2,PLIL20-8446-201774426,PLNDP250150G,12,15,5,13,57,66,68,73,40,52,2098_1
2025,98,14,3,1,3,PLIL20-8446-201774426,PLNDP250150G,4,20,8,21,52,56,68,65,47,39,2098_2
2025,98,14,3,1,3,PLIL20-8446-201774426,PLNDP250150G,4,20,8,21,52,56,68,65,47,39,2098_3
2025,98,14,3,1,3,PLIL20-8446-201774426,PLNDP250150G,4,20,8,21,52,56,68,65,47,39,2098_1
2025,99,14,4,1,1,PLIL23-1613-200865810,PLNDP170110Y,16,18,5,14,57,63,87,68,41,37,2099_3
2025,99,14,4,1,1,PLIL23-1613-200865810,PLNDP170110Y,16,18,5,14,57,63,87,68,41,37,2099_1
2025,99,14,4,1,1,PLIL23-1613-200865810,PLNDP170110Y,16,18,5,14,57,63,87,68,41,37,2099_2
2025,99,14,4,1,2,PLIL23-1613-200865810,PLNDP170110Y,12,26,5,20,52,66,80,90,44,42,2099_3
2025,99,14,4,1,2,PLIL23-1613-200865810,PLNDP170110Y,12,26,5,20,52,66,80,90,44,42,2099_1
2025,99,14,4,1,2,PLIL23-1613-200865810,PLNDP170110Y,12,26,5,20,52,66,80,90,44,42,2099_2
2025,99,14,4,1,3,PLIL23-1613-200865810,PLNDP170110Y,10,24,2,23,66,60,86,76,59,38,2099_3
2025,99,14,4,1,3,PLIL23-1613-200865810,PLNDP170110Y,10,24,2,23,66,60,86,76,59,38,2099_1
2025,99,14,4,1,3,PLIL23-1613-200865810,PLNDP170110Y,10,24,2,23,66,60,86,76,59,38,2099_2
2025,100,14,5,1,1,PLIL23-1815-200865828,PLNDP250169Y,6,13,6,16,50,58,72,68,52,61,2100_1
2025,100,14,5,1,1,PLIL23-1815-200865828,PLNDP250169Y,6,13,6,16,50,58,72,68,52,61,2100_2
2025,100,14,5,1,1,PLIL23-1815-200865828,PLNDP250169Y,6,13,6,16,50,58,72,68,52,61,2100_3
2025,100,14,5,1,2,PLIL23-1815-200865828,PLNDP250169Y,9,20,6,19,50,73,67,85,58,53,2100_1
2025,100,14,5,1,2,PLIL23-1815-200865828,PLNDP250169Y,9,20,6,19,50,73,67,85,58,53,2100_2
2025,100,14,5,1,2,PLIL23-1815-200865828,PLNDP250169Y,9,20,6,19,50,73,67,85,58,53,2100_3
2025,100,14,5,1,3,PLIL23-1815-200865828,PLNDP250169Y,12,17,6,22,49,58,72,92,52,60,2100_1
2025,100,14,5,1,3,PLIL23-1815-200865828,PLNDP250169Y,12,17,6,22,49,58,72,92,52,60,2100_2
2025,100,14,5,1,3,PLIL23-1815-200865828,PLNDP250169Y,12,17,6,22,49,58,72,92,52,60,2100_3
2025,101,14,6,1,1,PLIL23-558-200865914,PLNDP150179Y,8,19,10,21,50,48,83,73,41,39,2101_2
2025,101,14,6,1,1,PLIL23-558-200865914,PLNDP150179Y,8,19,10,21,50,48,83,73,41,39,2101_3
2025,101,14,6,1,1,PLIL23-558-200865914,PLNDP150179Y,8,19,10,21,50,48,83,73,41,39,2101_1
2025,101,14,6,1,2,PLIL23-558-200865914,PLNDP150179Y,10,13,3,10,56,58,79,71,53,55,2101_2
2025,101,14,6,1,2,PLIL23-558-200865914,PLNDP150179Y,10,13,3,10,56,58,79,71,53,55,2101_3
2025,101,14,6,1,2,PLIL23-558-200865914,PLNDP150179Y,10,13,3,10,56,58,79,71,53,55,2101_1
2025,101,14,6,1,3,PLIL23-558-200865914,PLNDP150179Y,14,15,4,11,50,57,77,64,47,49,2101_2
2025,101,14,6,1,3,PLIL23-558-200865914,PLNDP150179Y,14,15,4,11,50,57,77,64,47,49,2101_3
2025,101,14,6,1,3,PLIL23-558-200865914,PLNDP150179Y,14,15,4,11,50,57,77,64,47,49,2101_1
2025,102,14,7,1,1,PLIL20-8446-201774426,PLNDP250089Y,11,15,2,22,50,56,72,67,48,54,2102_3
2025,102,14,7,1,1,PLIL20-8446-201774426,PLNDP250089Y,11,15,2,22,50,56,72,67,48,54,2102_1
2025,102,14,7,1,1,PLIL20-8446-201774426,PLNDP250089Y,11,15,2,22,50,56,72,67,48,54,2102_2
2025,102,14,7,1,2,PLIL20-8446-201774426,PLNDP250089Y,16,17,6,19,48,64,81.01,78,36,58,2102_3
2025,102,14,7,1,2,PLIL20-8446-201774426,PLNDP250089Y,16,17,6,19,48,64,81.01,78,36,58,2102_1
2025,102,14,7,1,2,PLIL20-8446-201774426,PLNDP250089Y,16,17,6,19,48,64,81.01,78,36,58,2102_2
2025,102,14,7,1,3,PLIL20-8446-201774426,PLNDP250089Y,8,17,5,18,59,55,64,77,53,58,2102_3
2025,102,14,7,1,3,PLIL20-8446-201774426,PLNDP250089Y,8,17,5,18,59,55,64,77,53,58,2102_1
2025,102,14,7,1,3,PLIL20-8446-201774426,PLNDP250089Y,8,17,5,18,59,55,64,77,53,58,2102_2
2025,103,14,8,1,1,PLIL23-2134-200865834,PLNDP250149G,6,21,6,18,59,52,68,71,45,39,2103_1
2025,103,14,8,1,1,PLIL23-2134-200865834,PLNDP250149G,6,21,6,18,59,52,68,71,45,39,2103_2
2025,103,14,8,1,1,PLIL23-2134-200865834,PLNDP250149G,6,21,6,18,59,52,68,71,45,39,2103_3
2025,103,14,8,1,2,PLIL23-2134-200865834,PLNDP250149G,4,21,6,14,51,53,66,64,38,41,2103_1
2025,103,14,8,1,2,PLIL23-2134-200865834,PLNDP250149G,4,21,6,14,51,53,66,64,38,41,2103_2
2025,103,14,8,1,2,PLIL23-2134-200865834,PLNDP250149G,4,21,6,14,51,53,66,64,38,41,2103_3
2025,103,14,8,1,3,PLIL23-2134-200865834,PLNDP250149G,12,19,5,18,55,56,66,60,32,39,2103_1
2025,103,14,8,1,3,PLIL23-2134-200865834,PLNDP250149G,12,19,5,18,55,56,66,60,32,39,2103_2
2025,103,14,8,1,3,PLIL23-2134-200865834,PLNDP250149G,12,19,5,18,55,56,66,60,32,39,2103_3
2025,104,14,9,1,1,PLIL23-1209-200865792,PLNDP250080Y,5,11,2,15,54,51,78,53,43,45,2104_2
2025,104,14,9,1,1,PLIL23-1209-200865792,PLNDP250080Y,5,11,2,15,54,51,78,53,43,45,2104_3
2025,104,14,9,1,1,PLIL23-1209-200865792,PLNDP250080Y,5,11,2,15,54,51,78,53,43,45,2104_1
2025,104,14,9,1,2,PLIL23-1209-200865792,PLNDP250080Y,6,19,8,14,55,49,77,65,46,38,2104_2
2025,104,14,9,1,2,PLIL23-1209-200865792,PLNDP250080Y,6,19,8,14,55,49,77,65,46,38,2104_3
2025,104,14,9,1,2,PLIL23-1209-200865792,PLNDP250080Y,6,19,8,14,55,49,77,65,46,38,2104_1
2025,104,14,9,1,3,PLIL23-1209-200865792,PLNDP250080Y,9,16,3,19,47,40,63,58,53,42,2104_2
2025,104,14,9,1,3,PLIL23-1209-200865792,PLNDP250080Y,9,16,3,19,47,40,63,58,53,42,2104_3
2025,104,14,9,1,3,PLIL23-1209-200865792,PLNDP250080Y,9,16,3,19,47,40,63,58,53,42,2104_1
2025,112,15,2,1,1,PLIL23-1632-201774442,PLNDP170027G,7,19,2,18,53,56,84,82,42,47,2112_3
2025,112,15,2,1,1,PLIL23-1632-201774442,PLNDP170027G,7,19,2,18,53,56,84,82,42,47,2112_1
2025,112,15,2,1,1,PLIL23-1632-201774442,PLNDP170027G,7,19,2,18,53,56,84,82,42,47,2112_2
2025,112,15,2,1,2,PLIL23-1632-201774442,PLNDP170027G,8,27,4,28,50,60,73,75,36,41,2112_3
2025,112,15,2,1,2,PLIL23-1632-201774442,PLNDP170027G,8,27,4,28,50,60,73,75,36,41,2112_1
2025,112,15,2,1,2,PLIL23-1632-201774442,PLNDP170027G,8,27,4,28,50,60,73,75,36,41,2112_2
2025,112,15,2,1,3,PLIL23-1632-201774442,PLNDP170027G,10,27,2,25,60,65,72,70,51,39,2112_3
2025,112,15,2,1,3,PLIL23-1632-201774442,PLNDP170027G,10,27,2,25,60,65,72,70,51,39,2112_1
2025,112,15,2,1,3,PLIL23-1632-201774442,PLNDP170027G,10,27,2,25,60,65,72,70,51,39,2112_2
2025,111,15,3,1,1,PLIL22-4459-201774435,PLNDP250157Y,8,13,3,16,43,45,67,74,34,60,2111_1
2025,111,15,3,1,1,PLIL22-4459-201774435,PLNDP250157Y,8,13,3,16,43,45,67,74,34,60,2111_2
2025,111,15,3,1,1,PLIL22-4459-201774435,PLNDP250157Y,8,13,3,16,43,45,67,74,34,60,2111_3
2025,111,15,3,1,2,PLIL22-4459-201774435,PLNDP250157Y,12,13,6,10,47,45,59,66,51,54,2111_1
2025,111,15,3,1,2,PLIL22-4459-201774435,PLNDP250157Y,12,13,6,10,47,45,59,66,51,54,2111_2
2025,111,15,3,1,2,PLIL22-4459-201774435,PLNDP250157Y,12,13,6,10,47,45,59,66,51,54,2111_3
2025,111,15,3,1,3,PLIL22-4459-201774435,PLNDP250157Y,11,14,2,21,35,56,57,70,38,49,2111_1
2025,111,15,3,1,3,PLIL22-4459-201774435,PLNDP250157Y,11,14,2,21,35,56,57,70,38,49,2111_2
2025,111,15,3,1,3,PLIL22-4459-201774435,PLNDP250157Y,11,14,2,21,35,56,57,70,38,49,2111_3
2025,110,15,4,1,1,PLIL22-2364-200865769,PLNDP250059Y,16,15,3,16,52,44,73,85,24,33,2110_2
2025,110,15,4,1,1,PLIL22-2364-200865769,PLNDP250059Y,16,15,3,16,52,44,73,85,24,33,2110_3
2025,110,15,4,1,1,PLIL22-2364-200865769,PLNDP250059Y,16,15,3,16,52,44,73,85,24,33,2110_1
2025,110,15,4,1,2,PLIL22-2364-200865769,PLNDP250059Y,10,24,4,19,55,66,73,88,30,44,2110_2
2025,110,15,4,1,2,PLIL22-2364-200865769,PLNDP250059Y,10,24,4,19,55,66,73,88,30,44,2110_3
2025,110,15,4,1,2,PLIL22-2364-200865769,PLNDP250059Y,10,24,4,19,55,66,73,88,30,44,2110_1
2025,110,15,4,1,3,PLIL22-2364-200865769,PLNDP250059Y,10,23,4,20,61,59,79,75,25,42,2110_2
2025,110,15,4,1,3,PLIL22-2364-200865769,PLNDP250059Y,10,23,4,20,61,59,79,75,25,42,2110_3
2025,110,15,4,1,3,PLIL22-2364-200865769,PLNDP250059Y,10,23,4,20,61,59,79,75,25,42,2110_1
2025,109,15,5,1,1,PLIL23-3434-201774456,PLNDP170057G,13,11,8,9,42,46,75,74,40,52,2109_3
2025,109,15,5,1,1,PLIL23-3434-201774456,PLNDP170057G,13,11,8,9,42,46,75,74,40,52,2109_1
2025,109,15,5,1,1,PLIL23-3434-201774456,PLNDP170057G,13,11,8,9,42,46,75,74,40,52,2109_2
2025,109,15,5,1,2,PLIL23-3434-201774456,PLNDP170057G,11,8,4,13,35,54,65,69,50,39,2109_3
2025,109,15,5,1,2,PLIL23-3434-201774456,PLNDP170057G,11,8,4,13,35,54,65,69,50,39,2109_1
2025,109,15,5,1,2,PLIL23-3434-201774456,PLNDP170057G,11,8,4,13,35,54,65,69,50,39,2109_2
2025,109,15,5,1,3,PLIL23-3434-201774456,PLNDP170057G,5,16,5,14,46,51,82,65,48,42,2109_3
2025,109,15,5,1,3,PLIL23-3434-201774456,PLNDP170057G,5,16,5,14,46,51,82,65,48,42,2109_1
2025,109,15,5,1,3,PLIL23-3434-201774456,PLNDP170057G,5,16,5,14,46,51,82,65,48,42,2109_2
2025,108,15,6,1,1,PLIL23-3655-200865867,PLNDP250080Y,14,19,8,11,53,52,91,81,41,44,2108_1
2025,108,15,6,1,1,PLIL23-3655-200865867,PLNDP250080Y,14,19,8,11,53,52,91,81,41,44,2108_2
2025,108,15,6,1,1,PLIL23-3655-200865867,PLNDP250080Y,14,19,8,11,53,52,91,81,41,44,2108_3
2025,108,15,6,1,2,PLIL23-3655-200865867,PLNDP250080Y,11,20,7,21,54,62,90,90,48,53,2108_1
2025,108,15,6,1,2,PLIL23-3655-200865867,PLNDP250080Y,11,20,7,21,54,62,90,90,48,53,2108_2
2025,108,15,6,1,2,PLIL23-3655-200865867,PLNDP250080Y,11,20,7,21,54,62,90,90,48,53,2108_3
2025,108,15,6,1,3,PLIL23-3655-200865867,PLNDP250080Y,9,13,4,15,60,57,91,69,53,55,2108_1
2025,108,15,6,1,3,PLIL23-3655-200865867,PLNDP250080Y,9,13,4,15,60,57,91,69,53,55,2108_2
2025,108,15,6,1,3,PLIL23-3655-200865867,PLNDP250080Y,9,13,4,15,60,57,91,69,53,55,2108_3
2025,107,15,7,1,1,PLIL23-1228-200865794,PLNDP170161Y,7,16,5,15,62,60,79,67,40,47,2107_2
2025,107,15,7,1,1,PLIL23-1228-200865794,PLNDP170161Y,7,16,5,15,62,60,79,67,40,47,2107_3
2025,107,15,7,1,1,PLIL23-1228-200865794,PLNDP170161Y,7,16,5,15,62,60,79,67,40,47,2107_1
2025,107,15,7,1,2,PLIL23-1228-200865794,PLNDP170161Y,16,20,5,19,67,71,71,82,34,43,2107_2
2025,107,15,7,1,2,PLIL23-1228-200865794,PLNDP170161Y,16,20,5,19,67,71,71,82,34,43,2107_3
2025,107,15,7,1,2,PLIL23-1228-200865794,PLNDP170161Y,16,20,5,19,67,71,71,82,34,43,2107_1
2025,107,15,7,1,3,PLIL23-1228-200865794,PLNDP170161Y,5,18,4,21,54,65,75,73,40,48,2107_2
2025,107,15,7,1,3,PLIL23-1228-200865794,PLNDP170161Y,5,18,4,21,54,65,75,73,40,48,2107_3
2025,107,15,7,1,3,PLIL23-1228-200865794,PLNDP170161Y,5,18,4,21,54,65,75,73,40,48,2107_1
2025,106,15,8,1,1,PLIL23-652-200865916,PLNDP170017G,6,21,7,23,56,59,80,71,50,46,2106_3
2025,106,15,8,1,1,PLIL23-652-200865916,PLNDP170017G,6,21,7,23,56,59,80,71,50,46,2106_1
2025,106,15,8,1,1,PLIL23-652-200865916,PLNDP170017G,6,21,7,23,56,59,80,71,50,46,2106_2
2025,106,15,8,1,2,PLIL23-652-200865916,PLNDP170017G,11,18,3,17,50,53,78,70,53,36,2106_3
2025,106,15,8,1,2,PLIL23-652-200865916,PLNDP170017G,11,18,3,17,50,53,78,70,53,36,2106_1
2025,106,15,8,1,2,PLIL23-652-200865916,PLNDP170017G,11,18,3,17,50,53,78,70,53,36,2106_2
2025,106,15,8,1,3,PLIL23-652-200865916,PLNDP170017G,8,16,10,14,53,59,79,77,56,56,2106_3
2025,106,15,8,1,3,PLIL23-652-200865916,PLNDP170017G,8,16,10,14,53,59,79,77,56,56,2106_1
2025,106,15,8,1,3,PLIL23-652-200865916,PLNDP170017G,8,16,10,14,53,59,79,77,56,56,2106_2
2025,105,15,9,1,1,PLIL23-250-200865844,PLNDP170101G,12,17,7,15,68,55,71,72,57,47,2105_1
2025,105,15,9,1,1,PLIL23-250-200865844,PLNDP170101G,12,17,7,15,68,55,71,72,57,47,2105_2
2025,105,15,9,1,1,PLIL23-250-200865844,PLNDP170101G,12,17,7,15,68,55,71,72,57,47,2105_3
2025,105,15,9,1,2,PLIL23-250-200865844,PLNDP170101G,8,18,4,14,59,55,71,78,37,37,2105_1
2025,105,15,9,1,2,PLIL23-250-200865844,PLNDP170101G,8,18,4,14,59,55,71,78,37,37,2105_2
2025,105,15,9,1,2,PLIL23-250-200865844,PLNDP170101G,8,18,4,14,59,55,71,78,37,37,2105_3
2025,105,15,9,1,3,PLIL23-250-200865844,PLNDP170101G,7,17,4,19,55,56,74,57,49,48,2105_1
2025,105,15,9,1,3,PLIL23-250-200865844,PLNDP170101G,7,17,4,19,55,56,74,57,49,48,2105_2
2025,105,15,9,1,3,PLIL23-250-200865844,PLNDP170101G,7,17,4,19,55,56,74,57,49,48,2105_3
2025,113,16,2,1,1,PLIL23-3675-200865871,PLNDP250165Y,13,17,4,15,63,61,91,73,49,45,2113_2
2025,113,16,2,1,1,PLIL23-3675-200865871,PLNDP250165Y,13,17,4,15,63,61,91,73,49,45,2113_3
2025,113,16,2,1,1,PLIL23-3675-200865871,PLNDP250165Y,13,17,4,15,63,61,91,73,49,45,2113_1
2025,113,16,2,1,2,PLIL23-3675-200865871,PLNDP250165Y,7,25,9,25,53,54,82,77,46,35,2113_2
2025,113,16,2,1,2,PLIL23-3675-200865871,PLNDP250165Y,7,25,9,25,53,54,82,77,46,35,2113_3
2025,113,16,2,1,2,PLIL23-3675-200865871,PLNDP250165Y,7,25,9,25,53,54,82,77,46,35,2113_1
2025,113,16,2,1,3,PLIL23-3675-200865871,PLNDP250165Y,10,22,5,24,65,53,80,74,36,30,2113_2
2025,113,16,2,1,3,PLIL23-3675-200865871,PLNDP250165Y,10,22,5,24,65,53,80,74,36,30,2113_3
2025,113,16,2,1,3,PLIL23-3675-200865871,PLNDP250165Y,10,22,5,24,65,53,80,74,36,30,2113_1
2025,114,16,3,1,1,PLIL21-4043-200865754,PLNDP250057G,11,12,4,16,56,57,81,84,35,44,2114_3
2025,114,16,3,1,1,PLIL21-4043-200865754,PLNDP250057G,11,12,4,16,56,57,81,84,35,44,2114_1
2025,114,16,3,1,1,PLIL21-4043-200865754,PLNDP250057G,11,12,4,16,56,57,81,84,35,44,2114_2
2025,114,16,3,1,2,PLIL21-4043-200865754,PLNDP250057G,9,23,5,25,57,59,65,85,38,33,2114_3
2025,114,16,3,1,2,PLIL21-4043-200865754,PLNDP250057G,9,23,5,25,57,59,65,85,38,33,2114_1
2025,114,16,3,1,2,PLIL21-4043-200865754,PLNDP250057G,9,23,5,25,57,59,65,85,38,33,2114_2
2025,114,16,3,1,3,PLIL21-4043-200865754,PLNDP250057G,10,22,6,21,49,60,57,77,43,42,2114_3
2025,114,16,3,1,3,PLIL21-4043-200865754,PLNDP250057G,10,22,6,21,49,60,57,77,43,42,2114_1
2025,114,16,3,1,3,PLIL21-4043-200865754,PLNDP250057G,10,22,6,21,49,60,57,77,43,42,2114_2
2025,115,16,4,1,1,PLIL20-6928-200865748,PLNDP121714R,9,17,7,11,43,41,77,51,52,46,2115_1
2025,115,16,4,1,1,PLIL20-6928-200865748,PLNDP121714R,9,17,7,11,43,41,77,51,52,46,2115_2
2025,115,16,4,1,1,PLIL20-6928-200865748,PLNDP121714R,9,17,7,11,43,41,77,51,52,46,2115_3
2025,115,16,4,1,2,PLIL20-6928-200865748,PLNDP121714R,8,22,7,6,49,53,74,65,55,54,2115_1
2025,115,16,4,1,2,PLIL20-6928-200865748,PLNDP121714R,8,22,7,6,49,53,74,65,55,54,2115_2
2025,115,16,4,1,2,PLIL20-6928-200865748,PLNDP121714R,8,22,7,6,49,53,74,65,55,54,2115_3
2025,115,16,4,1,3,PLIL20-6928-200865748,PLNDP121714R,10,21,2,8,58,49,71,55,62,57,2115_1
2025,115,16,4,1,3,PLIL20-6928-200865748,PLNDP121714R,10,21,2,8,58,49,71,55,62,57,2115_2
2025,115,16,4,1,3,PLIL20-6928-200865748,PLNDP121714R,10,21,2,8,58,49,71,55,62,57,2115_3
2025,116,16,5,1,1,PLIL23-4572-200865905,PLNDP170043G,6,15,9,7,53,55,70,61,42,40,2116_2
2025,116,16,5,1,1,PLIL23-4572-200865905,PLNDP170043G,6,15,9,7,53,55,70,61,42,40,2116_3
2025,116,16,5,1,1,PLIL23-4572-200865905,PLNDP170043G,6,15,9,7,53,55,70,61,42,40,2116_1
2025,116,16,5,1,2,PLIL23-4572-200865905,PLNDP170043G,12,23,2,12,45,57,70,62,40,33,2116_2
2025,116,16,5,1,2,PLIL23-4572-200865905,PLNDP170043G,12,23,2,12,45,57,70,62,40,33,2116_3
2025,116,16,5,1,2,PLIL23-4572-200865905,PLNDP170043G,12,23,2,12,45,57,70,62,40,33,2116_1
2025,116,16,5,1,3,PLIL23-4572-200865905,PLNDP170043G,9,20,4,16,51,53,72,42,46,36,2116_2
2025,116,16,5,1,3,PLIL23-4572-200865905,PLNDP170043G,9,20,4,16,51,53,72,42,46,36,2116_3
2025,116,16,5,1,3,PLIL23-4572-200865905,PLNDP170043G,9,20,4,16,51,53,72,42,46,36,2116_1
2025,117,16,6,1,1,PLIL23-652-200865916,PLNDP170039G,9,21,5,12,62,59,86,80,34,36,2117_3
2025,117,16,6,1,1,PLIL23-652-200865916,PLNDP170039G,9,21,5,12,62,59,86,80,34,36,2117_1
2025,117,16,6,1,1,PLIL23-652-200865916,PLNDP170039G,9,21,5,12,62,59,86,80,34,36,2117_2
2025,117,16,6,1,2,PLIL23-652-200865916,PLNDP170039G,15,19,5,18,57,60,73,73,50,37,2117_3
2025,117,16,6,1,2,PLIL23-652-200865916,PLNDP170039G,15,19,5,18,57,60,73,73,50,37,2117_1
2025,117,16,6,1,2,PLIL23-652-200865916,PLNDP170039G,15,19,5,18,57,60,73,73,50,37,2117_2
2025,117,16,6,1,3,PLIL23-652-200865916,PLNDP170039G,8,15,4,17,64,60,85,44,40,42,2117_3
2025,117,16,6,1,3,PLIL23-652-200865916,PLNDP170039G,8,15,4,17,64,60,85,44,40,42,2117_1
2025,117,16,6,1,3,PLIL23-652-200865916,PLNDP170039G,8,15,4,17,64,60,85,44,40,42,2117_2
2025,118,16,7,1,1,PLIL21-5956-201774429,PLNDP170012G,6,17,4,15,68,64,83,86,41,43,2118_1
2025,118,16,7,1,1,PLIL21-5956-201774429,PLNDP170012G,6,17,4,15,68,64,83,86,41,43,2118_2
2025,118,16,7,1,1,PLIL21-5956-201774429,PLNDP170012G,6,17,4,15,68,64,83,86,41,43,2118_3
2025,118,16,7,1,2,PLIL21-5956-201774429,PLNDP170012G,15,22,6,24,60,72,84,48,46,40,2118_1
2025,118,16,7,1,2,PLIL21-5956-201774429,PLNDP170012G,15,22,6,24,60,72,84,48,46,40,2118_2
2025,118,16,7,1,2,PLIL21-5956-201774429,PLNDP170012G,15,22,6,24,60,72,84,48,46,40,2118_3
2025,118,16,7,1,3,PLIL21-5956-201774429,PLNDP170012G,9,18,2,23,66,61,82,89,49,22,2118_1
2025,118,16,7,1,3,PLIL21-5956-201774429,PLNDP170012G,9,18,2,23,66,61,82,89,49,22,2118_2
2025,118,16,7,1,3,PLIL21-5956-201774429,PLNDP170012G,9,18,2,23,66,61,82,89,49,22,2118_3
2025,119,16,8,1,1,PLIL23-4542-200865902,PLNDP170181Y,11,17,4,19,54,63,62,76,46,42,2119_2
2025,119,16,8,1,1,PLIL23-4542-200865902,PLNDP170181Y,11,17,4,19,54,63,62,76,46,42,2119_3
2025,119,16,8,1,1,PLIL23-4542-200865902,PLNDP170181Y,11,17,4,19,54,63,62,76,46,42,2119_1
2025,119,16,8,1,2,PLIL23-4542-200865902,PLNDP170181Y,6,13,5,19,55,61,79,84,44,49,2119_2
2025,119,16,8,1,2,PLIL23-4542-200865902,PLNDP170181Y,6,13,5,19,55,61,79,84,44,49,2119_3
2025,119,16,8,1,2,PLIL23-4542-200865902,PLNDP170181Y,6,13,5,19,55,61,79,84,44,49,2119_1
2025,119,16,8,1,3,PLIL23-4542-200865902,PLNDP170181Y,3,16,4,22,56,54,80,69,47,56,2119_2
2025,119,16,8,1,3,PLIL23-4542-200865902,PLNDP170181Y,3,16,4,22,56,54,80,69,47,56,2119_3
2025,119,16,8,1,3,PLIL23-4542-200865902,PLNDP170181Y,3,16,4,22,56,54,80,69,47,56,2119_1
2025,120,16,9,1,1,PLIL23-943-200865929,PLNDP250095Y,9,15,5,13,57,55,84,65,56,54,2120_3
2025,120,16,9,1,1,PLIL23-943-200865929,PLNDP250095Y,9,15,5,13,57,55,84,65,56,54,2120_1
2025,120,16,9,1,1,PLIL23-943-200865929,PLNDP250095Y,9,15,5,13,57,55,84,65,56,54,2120_2
2025,120,16,9,1,2,PLIL23-943-200865929,PLNDP250095Y,9,16,5,15,56,49,76,64,68,61,2120_3
2025,120,16,9,1,2,PLIL23-943-200865929,PLNDP250095Y,9,16,5,15,56,49,76,64,68,61,2120_1
2025,120,16,9,1,2,PLIL23-943-200865929,PLNDP250095Y,9,16,5,15,56,49,76,64,68,61,2120_2
2025,120,16,9,1,3,PLIL23-943-200865929,PLNDP250095Y,6,18,4,15,47,60,81,88,60,66,2120_3
2025,120,16,9,1,3,PLIL23-943-200865929,PLNDP250095Y,6,18,4,15,47,60,81,88,60,66,2120_1
2025,120,16,9,1,3,PLIL23-943-200865929,PLNDP250095Y,6,18,4,15,47,60,81,88,60,66,2120_2
2025,128,17,2,1,1,PLIL23-1775-200865826,PLNDP250038Y,13,22,4,16,54,58,65,69,40,54,2128_1
2025,128,17,2,1,1,PLIL23-1775-200865826,PLNDP250038Y,13,22,4,16,54,58,65,69,40,54,2128_2
2025,128,17,2,1,1,PLIL23-1775-200865826,PLNDP250038Y,13,22,4,16,54,58,65,69,40,54,2128_3
2025,128,17,2,1,2,PLIL23-1775-200865826,PLNDP250038Y,15,18,3,20,53,62,72,78,52,54,2128_1
2025,128,17,2,1,2,PLIL23-1775-200865826,PLNDP250038Y,15,18,3,20,53,62,72,78,52,54,2128_2
2025,128,17,2,1,2,PLIL23-1775-200865826,PLNDP250038Y,15,18,3,20,53,62,72,78,52,54,2128_3
2025,128,17,2,1,3,PLIL23-1775-200865826,PLNDP250038Y,15,18,3,15,53,49,66,69,49,57,2128_1
2025,128,17,2,1,3,PLIL23-1775-200865826,PLNDP250038Y,15,18,3,15,53,49,66,69,49,57,2128_2
2025,128,17,2,1,3,PLIL23-1775-200865826,PLNDP250038Y,15,18,3,15,53,49,66,69,49,57,2128_3
2025,127,17,3,1,1,PLIL20-677-200865747,PLNDP170001G,13,17,3,18,54,60,73,58,35,38,2127_2
2025,127,17,3,1,1,PLIL20-677-200865747,PLNDP170001G,13,17,3,18,54,60,73,58,35,38,2127_3
2025,127,17,3,1,1,PLIL20-677-200865747,PLNDP170001G,13,17,3,18,54,60,73,58,35,38,2127_1
2025,127,17,3,1,2,PLIL20-677-200865747,PLNDP170001G,11,28,4,21,54,62,79,80,44,37,2127_2
2025,127,17,3,1,2,PLIL20-677-200865747,PLNDP170001G,11,28,4,21,54,62,79,80,44,37,2127_3
2025,127,17,3,1,2,PLIL20-677-200865747,PLNDP170001G,11,28,4,21,54,62,79,80,44,37,2127_1
2025,127,17,3,1,3,PLIL20-677-200865747,PLNDP170001G,9,21,3,19,64,60,76,73,33,34,2127_2
2025,127,17,3,1,3,PLIL20-677-200865747,PLNDP170001G,9,21,3,19,64,60,76,73,33,34,2127_3
